scenario_global_id,scenario_index_in_size,combo_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
ground_truth_size_2,5785,2,"[('containsIngredient', 'COFFEE,BREWED,ESPRESSO,REST-PREP'), ('containsIngredient', 'Cinnamon powder')]",52,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5786,2,"[('containsIngredient', 'COFFEE,BREWED,ESPRESSO,REST-PREP'), ('containsIngredient', 'CUMIN SEED')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5787,2,"[('containsIngredient', 'COFFEE,BREWED,ESPRESSO,REST-PREP'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",43,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5788,2,"[('containsIngredient', 'COFFEE,BREWED,ESPRESSO,REST-PREP'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5789,2,"[('containsIngredient', 'COFFEE,BREWED,ESPRESSO,REST-PREP'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5790,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5791,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'SCALLOP,(BAY&SEA),CKD,STMD')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5792,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'QUINOA,UNCKD')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5793,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5794,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'CRUSTACEANS,SHRIMP,UNTREATED,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5795,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'CHEESE,BLUE')]",10,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5796,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5797,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'SAUSAGE,ITALIAN,PORK,RAW')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5798,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Chicken, thigh')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5799,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5800,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'TOFU YOGURT')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5801,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'EGG,WHL,CKD,HARD-BOILED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5802,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'KASHI PESTO PASTA PRIMAVERA,FRZ,UNPREP')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5803,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'CHEESE,CHEDDAR,NONFAT OR FAT FREE')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5804,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'SPAGHETTI,WHOLE-WHEAT,DRY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5805,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'SESAME SEEDS,WHOLE,DRIED')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5806,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Eggplant, aubergine, long')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5807,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,5808,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Corn, sweet')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5809,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Pasta white raw')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5810,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Broccoli')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5811,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Pineapple')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5812,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'CHEESE,RICOTTA,WHOLE MILK')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5813,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'YOGURT,GREEK,PLN,NONFAT')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5814,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'CHICKEN,MEATLESS')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5815,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5816,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'CHEESE,PAST PROCESS,SWISS')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5817,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5818,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Green bean, canned')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,5819,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'ASPARAGUS,RAW')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5820,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'MUSTARD,PREPARED,YELLOW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5821,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",9,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5822,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Onion, purple, dried')]",27,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5823,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'PECANS')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5824,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Soy sauce salt')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5825,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'TURMERIC,GROUND')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5826,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'PAPRIKA')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5827,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Flour rice')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5828,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Salt sea')]",95,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5829,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",40,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5830,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'GARLIC POWDER')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5831,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Flour wheat white')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5832,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'ONIONS,RAW')]",25,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5833,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Celery, stem')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5834,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Cinnamon powder')]",2,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,5835,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'CUMIN SEED')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5836,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",9,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5837,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",2,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,5838,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,90656,0.0,1.0,1.0,0.3333333333333333
ground_truth_size_2,5839,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5840,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5841,2,"[('containsIngredient', 'Rocket, arrugula'), ('containsIngredient', 'Salad shrimp')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5842,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'SCALLOP,(BAY&SEA),CKD,STMD')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5843,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'QUINOA,UNCKD')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5844,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'BARLEY,PEARLED,COOKED')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5845,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CRABAPPLES,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5846,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),NOT SWTND')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5847,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CHICKPEAS (GARBANZO BNS,BENGAL GM),MATURE SEEDS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5848,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'MUSHROOMS,BROWN,ITALIAN,OR CRIMINI,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5849,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CRUSTACEANS,SHRIMP,UNTREATED,RAW')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5850,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CHEESE,BLUE')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5851,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CARAWAY SEED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5852,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Lentils red boiled')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5853,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5854,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'MARMALADE,ORANGE')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5855,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'SAUSAGE,ITALIAN,PORK,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5856,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Chicken, thigh')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5857,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'PACE,CHIPOTLE CHUNKY SALSA')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5858,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'BEANS,PINTO,MATURE SEEDS,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5859,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'SMOKED LINK SAUSAGE,PORK')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5860,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'KASHI PESTO PASTA PRIMAVERA,FRZ,UNPREP')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5861,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CHEESE,CHEDDAR,NONFAT OR FAT FREE')]",3,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,5862,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CRANBERRIES,RAW')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5863,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Pepper red hot paste')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5864,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'SEEDS,FLAXSEED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5865,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'SPAGHETTI,WHOLE-WHEAT,DRY')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5866,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'SESAME SEEDS,WHOLE,DRIED')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5867,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Eggplant, aubergine, long')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5868,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'SAUCE,RTS,PEPPER,TABASCO')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5869,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Corn, sweet')]",2,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,5870,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'MOLASSES')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5871,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CLOVES,GROUND')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5872,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'EGG SUBSTITUTE,POWDER')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5873,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'LEEKS,(BULB&LOWER LEAF-PORTION),RAW')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5874,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Pasta white raw')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5875,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Broccoli')]",14,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5876,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Cabbage, white')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5877,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Pineapple')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5878,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CEREALS,QUAKER,QUICK OATS,DRY')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5879,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'YOGURT,GREEK,PLN,NONFAT')]",4,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,5880,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'RICE,BROWN,LONG-GRAIN,RAW')]",9,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5881,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CHICKEN,MEATLESS')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5882,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Potato,yellow, Marfona, Granola, Marabel')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5883,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CHEESE,PAST PROCESS,SWISS')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5884,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'SOUP,BOUILLON CUBES&GRANULES,LO NA,DRY')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5885,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Green bean, canned')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5886,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'ASPARAGUS,RAW')]",9,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5887,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'MUSTARD,PREPARED,YELLOW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5888,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",22,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5889,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Onion, purple, dried')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5890,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'PECANS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5891,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Sweet pepper green raw')]",17,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5892,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CORNSTARCH')]",34,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5893,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Soy sauce salt')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5894,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'TURMERIC,GROUND')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5895,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'PAPRIKA')]",9,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5896,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Flour rice')]",16,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5897,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Salt sea')]",116,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5898,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",35,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5899,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'GARLIC POWDER')]",11,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5900,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'RAISINS,SEEDED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5901,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Flour wheat white')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5902,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'ONIONS,RAW')]",123,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5903,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Catsup')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5904,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Celery, stem')]",32,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5905,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Cinnamon powder')]",8,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,5906,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'CUMIN SEED')]",30,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5907,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5908,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5909,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",16,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5910,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5911,2,"[('containsIngredient', 'SOUP,CHICK BROTH,CND,LESS/REDUCED NA'), ('containsIngredient', 'Salad shrimp')]",14,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5912,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'Cabbage sauerkraut raw')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5913,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'CORN,SWT,WHITE,CND,WHL KERNEL,NO SALT,SOL&LIQUIDS')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5914,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'SCALLOP,(BAY&SEA),CKD,STMD')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5915,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'QUINOA,UNCKD')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5916,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'Lettuce, crisp')]",1,90656,0.0,1.0,1.0,0.3333333333333333
ground_truth_size_2,5917,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'MILK,LOWFAT,FLUID,1% MILKFAT,W/ ADDED VIT A & VITAMIN D')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5918,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'CRABAPPLES,RAW')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5919,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'CHEESE,BLUE')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5920,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'CARAWAY SEED')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5921,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'Lentils red boiled')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5922,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5923,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'TOFU YOGURT')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,5924,2,"[('containsIngredient', 'PIMENTO,CANNED'), ('containsIngredient', 'CHEESE FD,COLD PK,AMERICAN')]",6,90656,0.0,1.0,1.0,0.5
